CMDLINE python bst.py
MEM 74.656250 1683720044.3917
MEM 74.656250 1683720044.4964
MEM 74.656250 1683720044.5968
MEM 74.656250 1683720044.6974
MEM 74.656250 1683720044.8013
MEM 74.656250 1683720044.9015
MEM 74.656250 1683720045.0067
MEM 74.656250 1683720045.1120
MEM 74.656250 1683720045.2172
MEM 74.656250 1683720045.3224
MEM 74.656250 1683720045.4277
MEM 74.656250 1683720045.5302
MEM 74.656250 1683720045.6345
MEM 74.656250 1683720045.7397
MEM 74.656250 1683720045.8449
MEM 74.656250 1683720045.9452
MEM 74.656250 1683720046.0468
MEM 74.656250 1683720046.1511
MEM 74.656250 1683720046.2545
MEM 74.656250 1683720046.3548
MEM 74.656250 1683720046.4557
MEM 74.656250 1683720046.5561
MEM 74.656250 1683720046.6566
MEM 74.656250 1683720046.7589
MEM 74.656250 1683720046.8641
MEM 74.656250 1683720046.9647
MEM 74.656250 1683720047.0685
MEM 74.656250 1683720047.1694
MEM 74.656250 1683720047.2723
MEM 74.656250 1683720047.3767
MEM 74.656250 1683720047.4819
MEM 74.656250 1683720047.5852
MEM 74.656250 1683720047.6878
MEM 74.656250 1683720047.7930
MEM 74.656250 1683720047.8979
MEM 74.656250 1683720048.0023
MEM 74.656250 1683720048.1031
MEM 74.656250 1683720048.2035
MEM 74.656250 1683720048.3063
MEM 74.656250 1683720048.4115
MEM 74.656250 1683720048.5129
MEM 74.656250 1683720048.6133
MEM 74.656250 1683720048.7141
MEM 74.656250 1683720048.8193
MEM 74.656250 1683720048.9245
MEM 74.746094 1683720049.0256
MEM 74.753906 1683720049.1274
MEM 74.753906 1683720049.2277
MEM 74.753906 1683720049.3329
MEM 74.753906 1683720049.4336
MEM 74.753906 1683720049.5373
MEM 74.753906 1683720049.6425
MEM 74.753906 1683720049.7477
MEM 74.753906 1683720049.8508
MEM 74.753906 1683720049.9524
MEM 74.753906 1683720050.0537
MEM 74.753906 1683720050.1563
MEM 74.753906 1683720050.2586
MEM 74.753906 1683720050.3593
MEM 74.753906 1683720050.4638
MEM 74.753906 1683720050.5691
MEM 74.753906 1683720050.6723
MEM 74.753906 1683720050.7754
MEM 74.753906 1683720050.8760
MEM 74.753906 1683720050.9780
MEM 74.859375 1683720051.0815
MEM 75.371094 1683720051.1829
MEM 75.656250 1683720051.2861
MEM 75.656250 1683720051.3864
MEM 75.656250 1683720051.4915
MEM 75.656250 1683720051.5922
MEM 75.656250 1683720051.6973
MEM 75.656250 1683720051.8021
MEM 75.656250 1683720051.9031
MEM 75.656250 1683720052.0083
MEM 75.656250 1683720052.1135
MEM 75.656250 1683720052.2159
MEM 75.656250 1683720052.3168
MEM 75.656250 1683720052.4191
MEM 75.656250 1683720052.5244
MEM 75.656250 1683720052.6280
MEM 75.656250 1683720052.7322
MEM 75.656250 1683720052.8357
MEM 75.656250 1683720052.9387
MEM 75.656250 1683720053.0394
MEM 75.656250 1683720053.1446
MEM 75.656250 1683720053.2498
MEM 75.656250 1683720053.3531
MEM 75.656250 1683720053.4545
MEM 75.656250 1683720053.5597
MEM 75.656250 1683720053.6611
MEM 75.656250 1683720053.7654
MEM 75.656250 1683720053.8688
MEM 75.656250 1683720053.9691
MEM 75.656250 1683720054.0704
MEM 75.656250 1683720054.1732
MEM 75.656250 1683720054.2772
MEM 75.656250 1683720054.3783
MEM 75.656250 1683720054.4785
MEM 75.656250 1683720054.5788
MEM 75.656250 1683720054.6841
MEM 75.656250 1683720054.7867
MEM 75.656250 1683720054.8917
MEM 75.656250 1683720054.9955
MEM 75.656250 1683720055.0963
MEM 75.656250 1683720055.1966
MEM 75.656250 1683720055.2969
MEM 75.656250 1683720055.3983
MEM 75.656250 1683720055.5006
MEM 75.656250 1683720055.6029
MEM 75.656250 1683720055.7035
MEM 75.656250 1683720055.8056
MEM 75.656250 1683720055.9065
MEM 75.656250 1683720056.0115
MEM 75.656250 1683720056.1149
MEM 75.656250 1683720056.2174
MEM 75.656250 1683720056.3184
MEM 75.656250 1683720056.4205
MEM 75.656250 1683720056.5226
MEM 75.656250 1683720056.6232
MEM 75.656250 1683720056.7236
MEM 75.656250 1683720056.8255
MEM 75.656250 1683720056.9264
MEM 75.656250 1683720057.0274
MEM 75.656250 1683720057.1299
MEM 75.656250 1683720057.2325
MEM 75.656250 1683720057.3376
MEM 75.656250 1683720057.4418
MEM 75.656250 1683720057.5424
MEM 75.656250 1683720057.6431
MEM 75.656250 1683720057.7435
MEM 75.656250 1683720057.8450
MEM 75.656250 1683720057.9462
MEM 75.656250 1683720058.0494
MEM 75.656250 1683720058.1514
MEM 75.656250 1683720058.2517
MEM 75.656250 1683720058.3539
MEM 75.656250 1683720058.4569
MEM 75.656250 1683720058.5592
MEM 75.656250 1683720058.6612
MEM 75.656250 1683720058.7625
MEM 75.656250 1683720058.8648
MEM 75.656250 1683720058.9661
MEM 75.656250 1683720059.0663
MEM 75.656250 1683720059.1665
MEM 75.656250 1683720059.2671
MEM 75.656250 1683720059.3687
MEM 75.656250 1683720059.4718
MEM 75.656250 1683720059.5731
MEM 75.656250 1683720059.6783
MEM 75.656250 1683720059.7820
MEM 75.656250 1683720059.8836
MEM 75.656250 1683720059.9847
MEM 75.656250 1683720060.0867
MEM 75.656250 1683720060.1880
MEM 75.656250 1683720060.2922
MEM 75.656250 1683720060.3935
MEM 75.656250 1683720060.4944
MEM 75.656250 1683720060.5962
MEM 75.656250 1683720060.6990
MEM 75.656250 1683720060.8002
MEM 75.656250 1683720060.9012
MEM 75.656250 1683720061.0021
MEM 75.656250 1683720061.1043
MEM 75.656250 1683720061.2046
MEM 75.656250 1683720061.3089
MEM 75.656250 1683720061.4091
MEM 75.656250 1683720061.5094
MEM 75.656250 1683720061.6104
MEM 75.656250 1683720061.7144
MEM 75.656250 1683720061.8147
MEM 75.656250 1683720061.9183
MEM 75.656250 1683720062.0188
MEM 75.656250 1683720062.1210
MEM 75.656250 1683720062.2238
MEM 75.664062 1683720062.3258
MEM 75.664062 1683720062.4308
MEM 75.664062 1683720062.5320
MEM 75.664062 1683720062.6345
MEM 75.664062 1683720062.7350
MEM 75.664062 1683720062.8378
MEM 75.671875 1683720062.9389
MEM 75.671875 1683720063.0415
MEM 75.671875 1683720063.1448
MEM 75.671875 1683720063.2469
MEM 75.671875 1683720063.3514
MEM 75.671875 1683720063.4522
MEM 75.671875 1683720063.5547
MEM 75.671875 1683720063.6566
MEM 75.671875 1683720063.7603
MEM 75.671875 1683720063.8609
MEM 75.671875 1683720063.9637
MEM 75.671875 1683720064.0658
MEM 75.671875 1683720064.1662
MEM 75.671875 1683720064.2668
MEM 75.671875 1683720064.3693
MEM 75.671875 1683720064.4695
MEM 75.671875 1683720064.5748
MEM 75.671875 1683720064.6800
MEM 75.671875 1683720064.7852
MEM 75.675781 1683720064.8905
MEM 75.675781 1683720064.9936
MEM 75.726562 1683720065.0970
MEM 75.855469 1683720065.2022
MEM 75.855469 1683720065.3074
MEM 75.855469 1683720065.4126
MEM 75.855469 1683720065.5129
MEM 75.855469 1683720065.6144
MEM 75.863281 1683720065.7193
MEM 75.863281 1683720065.8218
MEM 75.863281 1683720065.9261
MEM 75.863281 1683720066.0267
MEM 75.863281 1683720066.1278
MEM 75.863281 1683720066.2281
MEM 75.863281 1683720066.3284
MEM 75.863281 1683720066.4287
MEM 75.863281 1683720066.5292
MEM 75.863281 1683720066.6317
MEM 75.863281 1683720066.7332
MEM 75.863281 1683720066.8339
MEM 75.863281 1683720066.9391
MEM 75.863281 1683720067.0419
MEM 75.863281 1683720067.1428
MEM 75.863281 1683720067.2434
MEM 75.863281 1683720067.3471
MEM 75.863281 1683720067.4501
MEM 75.957031 1683720067.5529
MEM 76.441406 1683720067.6545
MEM 76.660156 1683720067.7596
MEM 76.660156 1683720067.8599
MEM 76.660156 1683720067.9641
MEM 76.660156 1683720068.0662
MEM 76.660156 1683720068.1677
MEM 76.660156 1683720068.2699
MEM 76.660156 1683720068.3702
MEM 76.660156 1683720068.4721
MEM 76.660156 1683720068.5750
MEM 76.660156 1683720068.6752
MEM 76.660156 1683720068.7759
MEM 76.660156 1683720068.8763
MEM 76.660156 1683720068.9797
MEM 76.660156 1683720069.0799
MEM 76.660156 1683720069.1851
MEM 76.660156 1683720069.2858
MEM 76.660156 1683720069.3864
MEM 76.660156 1683720069.4892
MEM 76.660156 1683720069.5932
MEM 76.660156 1683720069.6965
MEM 76.660156 1683720069.8010
MEM 76.660156 1683720069.9027
MEM 76.660156 1683720070.0030
MEM 76.660156 1683720070.1080
MEM 76.660156 1683720070.2124
MEM 76.660156 1683720070.3176
MEM 76.660156 1683720070.4218
MEM 76.660156 1683720070.5220
MEM 76.660156 1683720070.6270
MEM 76.660156 1683720070.7280
MEM 76.660156 1683720070.8290
MEM 76.660156 1683720070.9293
MEM 76.660156 1683720071.0319
MEM 76.660156 1683720071.1326
MEM 76.660156 1683720071.2340
MEM 76.660156 1683720071.3360
MEM 76.660156 1683720071.4385
MEM 76.660156 1683720071.5396
MEM 76.660156 1683720071.6448
MEM 76.660156 1683720071.7461
MEM 76.660156 1683720071.8473
MEM 76.660156 1683720071.9489
MEM 76.660156 1683720072.0504
MEM 76.660156 1683720072.1553
MEM 76.660156 1683720072.2601
MEM 76.660156 1683720072.3612
MEM 76.660156 1683720072.4645
MEM 76.660156 1683720072.5661
MEM 76.660156 1683720072.6713
MEM 76.660156 1683720072.7720
MEM 76.660156 1683720072.8772
MEM 76.660156 1683720072.9785
MEM 76.660156 1683720073.0795
MEM 76.660156 1683720073.1803
MEM 76.660156 1683720073.2841
MEM 76.660156 1683720073.3848
MEM 76.660156 1683720073.4881
MEM 76.660156 1683720073.5887
MEM 76.660156 1683720073.6919
MEM 76.660156 1683720073.7954
MEM 75.660156 1683720073.8959
MEM 75.660156 1683720073.9969
MEM 75.660156 1683720074.0978
MEM 75.660156 1683720074.2016
MEM 75.660156 1683720074.3059
MEM 75.660156 1683720074.4080
MEM 75.660156 1683720074.5111
MEM 75.660156 1683720074.6119
MEM 75.660156 1683720074.7122
MEM 75.660156 1683720074.8157
MEM 75.660156 1683720074.9161
MEM 75.660156 1683720075.0180
MEM 75.660156 1683720075.1203
MEM 75.660156 1683720075.2212
MEM 75.660156 1683720075.3223
MEM 75.660156 1683720075.4239
MEM 75.660156 1683720075.5289
MEM 75.660156 1683720075.6291
MEM 75.660156 1683720075.7320
MEM 75.660156 1683720075.8339
MEM 75.660156 1683720075.9385
MEM 75.660156 1683720076.0436
MEM 75.660156 1683720076.1445
MEM 75.660156 1683720076.2454
MEM 75.660156 1683720076.3472
MEM 75.660156 1683720076.4490
MEM 75.722656 1683720076.5500
MEM 76.210938 1683720076.6526
MEM 76.589844 1683720076.7560
MEM 76.597656 1683720076.8565
MEM 76.597656 1683720076.9570
MEM 76.597656 1683720077.0622
MEM 76.597656 1683720077.1674
MEM 76.597656 1683720077.2676
MEM 76.609375 1683720077.3680
MEM 76.613281 1683720077.4717
MEM 76.660156 1683720077.5753
MEM 76.660156 1683720077.6769
MEM 76.660156 1683720077.7780
MEM 76.660156 1683720077.8791
MEM 76.660156 1683720077.9830
MEM 76.660156 1683720078.0837
MEM 76.660156 1683720078.1884
MEM 76.660156 1683720078.2929
MEM 76.660156 1683720078.3958
MEM 76.660156 1683720078.4972
MEM 76.660156 1683720078.5988
MEM 76.660156 1683720078.7002
MEM 76.660156 1683720078.8007
MEM 76.660156 1683720078.9036
MEM 76.660156 1683720079.0056
MEM 76.660156 1683720079.1061
MEM 76.660156 1683720079.2064
MEM 76.660156 1683720079.3109
MEM 76.660156 1683720079.4138
MEM 76.660156 1683720079.5141
MEM 76.660156 1683720079.6194
MEM 76.753906 1683720079.7202
MEM 76.781250 1683720079.8240
MEM 76.781250 1683720079.9243
MEM 76.781250 1683720080.0250
MEM 76.781250 1683720080.1258
MEM 76.781250 1683720080.2271
MEM 76.781250 1683720080.3274
MEM 76.781250 1683720080.4302
MEM 76.781250 1683720080.5304
MEM 76.781250 1683720080.6307
MEM 76.781250 1683720080.7358
MEM 76.781250 1683720080.8390
MEM 76.781250 1683720080.9398
MEM 76.781250 1683720081.0404
MEM 76.781250 1683720081.1409
MEM 76.781250 1683720081.2431
MEM 76.781250 1683720081.3455
MEM 76.781250 1683720081.4459
MEM 76.781250 1683720081.5475
MEM 76.781250 1683720081.6481
MEM 76.781250 1683720081.7533
MEM 76.781250 1683720081.8558
MEM 76.781250 1683720081.9588
MEM 76.781250 1683720082.0596
MEM 76.781250 1683720082.1616
MEM 76.781250 1683720082.2624
MEM 76.937500 1683720082.3650
MEM 77.425781 1683720082.4681
MEM 77.660156 1683720082.5733
MEM 77.660156 1683720082.6785
MEM 77.660156 1683720082.7837
MEM 77.660156 1683720082.8889
MEM 77.660156 1683720082.9891
MEM 77.660156 1683720083.0896
MEM 77.660156 1683720083.1909
MEM 77.660156 1683720083.2932
MEM 77.660156 1683720083.3946
MEM 77.660156 1683720083.4998
MEM 77.660156 1683720083.6008
MEM 77.660156 1683720083.7026
MEM 77.660156 1683720083.8078
MEM 77.660156 1683720083.9120
MEM 77.660156 1683720084.0127
MEM 77.660156 1683720084.1151
MEM 77.660156 1683720084.2193
MEM 77.660156 1683720084.3198
MEM 77.660156 1683720084.4201
MEM 77.660156 1683720084.5226
MEM 77.660156 1683720084.6230
MEM 77.660156 1683720084.7252
MEM 77.660156 1683720084.8261
MEM 77.660156 1683720084.9285
MEM 77.660156 1683720085.0298
MEM 77.660156 1683720085.1306
MEM 77.660156 1683720085.2309
MEM 77.660156 1683720085.3313
MEM 77.660156 1683720085.4350
MEM 77.660156 1683720085.5368
MEM 77.660156 1683720085.6393
MEM 77.660156 1683720085.7440
MEM 77.660156 1683720085.8456
MEM 77.660156 1683720085.9459
MEM 77.660156 1683720086.0493
MEM 77.660156 1683720086.1504
MEM 77.660156 1683720086.2510
MEM 77.660156 1683720086.3514
MEM 77.660156 1683720086.4517
MEM 77.660156 1683720086.5532
MEM 77.660156 1683720086.6534
MEM 77.660156 1683720086.7560
MEM 77.660156 1683720086.8600
MEM 77.660156 1683720086.9611
MEM 77.660156 1683720087.0663
MEM 77.660156 1683720087.1687
MEM 77.660156 1683720087.2732
MEM 77.660156 1683720087.3741
MEM 77.660156 1683720087.4750
MEM 77.660156 1683720087.5753
MEM 77.660156 1683720087.6774
MEM 77.660156 1683720087.7778
MEM 77.660156 1683720087.8798
MEM 77.660156 1683720087.9801
MEM 77.660156 1683720088.0820
MEM 77.660156 1683720088.1828
MEM 77.660156 1683720088.2832
MEM 77.660156 1683720088.3836
MEM 77.660156 1683720088.4873
MEM 77.660156 1683720088.5925
MEM 77.660156 1683720088.6977
MEM 77.660156 1683720088.8015
MEM 77.660156 1683720088.9067
MEM 77.660156 1683720089.0090
MEM 77.660156 1683720089.1139
MEM 77.660156 1683720089.2152
MEM 77.660156 1683720089.3181
MEM 77.660156 1683720089.4225
MEM 77.660156 1683720089.5228
MEM 77.660156 1683720089.6233
MEM 77.660156 1683720089.7242
MEM 77.660156 1683720089.8246
MEM 77.660156 1683720089.9275
MEM 77.660156 1683720090.0278
MEM 77.660156 1683720090.1283
MEM 77.660156 1683720090.2317
MEM 77.660156 1683720090.3344
MEM 77.660156 1683720090.4347
MEM 77.660156 1683720090.5367
MEM 77.660156 1683720090.6419
MEM 77.660156 1683720090.7429
MEM 77.660156 1683720090.8458
MEM 77.660156 1683720090.9498
MEM 77.660156 1683720091.0515
MEM 77.660156 1683720091.1552
MEM 77.660156 1683720091.2562
MEM 77.660156 1683720091.3581
MEM 77.660156 1683720091.4594
MEM 77.660156 1683720091.5611
MEM 77.660156 1683720091.6614
MEM 77.660156 1683720091.7626
MEM 77.660156 1683720091.8676
MEM 77.660156 1683720091.9685
MEM 77.660156 1683720092.0737
MEM 77.660156 1683720092.1789
MEM 77.660156 1683720092.2838
MEM 77.660156 1683720092.3844
MEM 77.660156 1683720092.4848
MEM 77.660156 1683720092.5900
MEM 77.660156 1683720092.6952
MEM 77.660156 1683720092.8004
MEM 77.660156 1683720092.9051
MEM 77.660156 1683720093.0062
MEM 77.660156 1683720093.1086
MEM 77.660156 1683720093.2089
MEM 77.660156 1683720093.3092
MEM 77.660156 1683720093.4097
MEM 77.660156 1683720093.5113
MEM 77.660156 1683720093.6116
MEM 77.660156 1683720093.7154
MEM 77.660156 1683720093.8184
MEM 77.660156 1683720093.9210
MEM 77.660156 1683720094.0248
MEM 77.660156 1683720094.1260
MEM 77.660156 1683720094.2291
MEM 77.660156 1683720094.3295
MEM 77.660156 1683720094.4334
MEM 77.660156 1683720094.5337
MEM 77.660156 1683720094.6341
MEM 77.660156 1683720094.7356
MEM 77.660156 1683720094.8396
MEM 77.660156 1683720094.9448
MEM 77.660156 1683720095.0481
MEM 77.660156 1683720095.1515
MEM 77.660156 1683720095.2563
MEM 77.660156 1683720095.3569
MEM 77.660156 1683720095.4606
MEM 77.691406 1683720095.5658
MEM 77.695312 1683720095.6665
MEM 77.695312 1683720095.7692
MEM 77.695312 1683720095.8730
MEM 77.695312 1683720095.9751
MEM 77.695312 1683720096.0777
MEM 77.699219 1683720096.1779
MEM 77.699219 1683720096.2816
MEM 77.699219 1683720096.3835
MEM 77.699219 1683720096.4869
MEM 77.699219 1683720096.5894
MEM 77.699219 1683720096.6914
MEM 77.699219 1683720096.7917
MEM 77.699219 1683720096.8942
MEM 77.699219 1683720096.9956
MEM 77.699219 1683720097.0977
MEM 77.699219 1683720097.1993
MEM 77.699219 1683720097.3000
MEM 77.699219 1683720097.4046
MEM 77.699219 1683720097.5050
MEM 77.699219 1683720097.6061
MEM 77.699219 1683720097.7101
MEM 77.699219 1683720097.8117
MEM 77.699219 1683720097.9153
MEM 77.699219 1683720098.0168
MEM 77.699219 1683720098.1185
MEM 77.699219 1683720098.2206
MEM 77.785156 1683720098.3231
MEM 78.265625 1683720098.4246
MEM 78.660156 1683720098.5299
MEM 78.660156 1683720098.6302
MEM 78.660156 1683720098.7309
MEM 78.660156 1683720098.8342
MEM 78.660156 1683720098.9354
MEM 78.660156 1683720099.0359
MEM 78.660156 1683720099.1374
MEM 78.660156 1683720099.2419
MEM 78.660156 1683720099.3448
MEM 78.660156 1683720099.4451
MEM 78.660156 1683720099.5482
MEM 78.660156 1683720099.6499
MEM 78.660156 1683720099.7519
MEM 78.660156 1683720099.8522
MEM 78.660156 1683720099.9573
MEM 78.660156 1683720100.0575
MEM 78.660156 1683720100.1587
MEM 78.660156 1683720100.2600
MEM 78.660156 1683720100.3611
MEM 78.660156 1683720100.4627
MEM 78.660156 1683720100.5633
MEM 78.660156 1683720100.6685
MEM 78.660156 1683720100.7692
MEM 78.660156 1683720100.8721
MEM 78.660156 1683720100.9731
MEM 78.660156 1683720101.0736
MEM 78.660156 1683720101.1746
MEM 78.660156 1683720101.2798
MEM 78.660156 1683720101.3804
MEM 78.660156 1683720101.4833
MEM 78.660156 1683720101.5858
MEM 78.660156 1683720101.6910
MEM 78.660156 1683720101.7914
MEM 78.660156 1683720101.8917
MEM 78.660156 1683720101.9969
MEM 78.660156 1683720102.0974
MEM 78.660156 1683720102.2010
MEM 78.660156 1683720102.3050
MEM 78.660156 1683720102.4085
MEM 78.660156 1683720102.5136
MEM 78.660156 1683720102.6138
MEM 78.660156 1683720102.7155
MEM 78.660156 1683720102.8192
MEM 78.660156 1683720102.9212
MEM 78.660156 1683720103.0232
MEM 78.660156 1683720103.1256
MEM 78.660156 1683720103.2293
MEM 78.660156 1683720103.3295
MEM 78.660156 1683720103.4305
MEM 78.660156 1683720103.5349
MEM 78.660156 1683720103.6365
MEM 78.660156 1683720103.7405
MEM 78.660156 1683720103.8428
MEM 78.660156 1683720103.9433
MEM 78.660156 1683720104.0469
MEM 78.660156 1683720104.1513
MEM 78.660156 1683720104.2540
MEM 78.660156 1683720104.3566
MEM 78.660156 1683720104.4577
MEM 78.660156 1683720104.5579
MEM 78.660156 1683720104.6583
MEM 78.660156 1683720104.7594
MEM 78.660156 1683720104.8614
MEM 78.660156 1683720104.9657
MEM 78.660156 1683720105.0669
MEM 78.660156 1683720105.1684
MEM 78.660156 1683720105.2724
MEM 78.660156 1683720105.3732
MEM 78.660156 1683720105.4744
MEM 78.660156 1683720105.5746
MEM 78.660156 1683720105.6766
MEM 78.660156 1683720105.7770
MEM 78.660156 1683720105.8815
MEM 78.660156 1683720105.9851
MEM 78.660156 1683720106.0888
MEM 78.660156 1683720106.1891
MEM 78.660156 1683720106.2928
MEM 78.660156 1683720106.3958
MEM 78.660156 1683720106.5009
MEM 78.660156 1683720106.6019
MEM 78.660156 1683720106.7071
MEM 78.660156 1683720106.8080
MEM 78.660156 1683720106.9086
MEM 78.660156 1683720107.0089
MEM 78.660156 1683720107.1114
MEM 78.660156 1683720107.2154
MEM 78.660156 1683720107.3204
MEM 78.660156 1683720107.4212
MEM 78.660156 1683720107.5233
MEM 78.660156 1683720107.6258
MEM 78.660156 1683720107.7265
MEM 78.660156 1683720107.8280
MEM 78.660156 1683720107.9286
MEM 78.660156 1683720108.0288
MEM 78.660156 1683720108.1303
MEM 78.660156 1683720108.2310
MEM 78.660156 1683720108.3346
MEM 78.660156 1683720108.4348
MEM 78.660156 1683720108.5363
MEM 78.660156 1683720108.6377
MEM 78.660156 1683720108.7396
MEM 78.660156 1683720108.8400
MEM 78.660156 1683720108.9402
MEM 78.660156 1683720109.0406
MEM 78.660156 1683720109.1413
MEM 78.660156 1683720109.2465
MEM 78.660156 1683720109.3467
MEM 78.660156 1683720109.4489
MEM 78.660156 1683720109.5492
MEM 78.660156 1683720109.6514
MEM 78.660156 1683720109.7522
MEM 78.660156 1683720109.8574
MEM 78.660156 1683720109.9595
MEM 78.660156 1683720110.0601
MEM 78.660156 1683720110.1613
MEM 78.660156 1683720110.2629
MEM 78.660156 1683720110.3645
MEM 78.660156 1683720110.4659
MEM 78.660156 1683720110.5665
MEM 78.660156 1683720110.6680
MEM 78.660156 1683720110.7700
MEM 78.660156 1683720110.8702
MEM 78.660156 1683720110.9748
MEM 78.660156 1683720111.0797
MEM 78.660156 1683720111.1800
MEM 78.660156 1683720111.2810
MEM 78.660156 1683720111.3851
MEM 78.660156 1683720111.4864
MEM 78.660156 1683720111.5901
MEM 78.660156 1683720111.6904
MEM 78.660156 1683720111.7955
MEM 78.660156 1683720111.8960
MEM 78.660156 1683720111.9986
MEM 78.660156 1683720112.1039
MEM 78.660156 1683720112.2059
MEM 78.660156 1683720112.3069
MEM 78.660156 1683720112.4071
MEM 78.660156 1683720112.5074
MEM 78.660156 1683720112.6126
MEM 78.660156 1683720112.7165
MEM 78.660156 1683720112.8187
MEM 78.660156 1683720112.9201
MEM 78.660156 1683720113.0214
MEM 78.660156 1683720113.1218
MEM 78.660156 1683720113.2223
MEM 78.660156 1683720113.3234
MEM 78.660156 1683720113.4237
MEM 78.660156 1683720113.5252
MEM 78.660156 1683720113.6254
MEM 78.660156 1683720113.7260
MEM 78.660156 1683720113.8284
MEM 78.660156 1683720113.9297
MEM 78.660156 1683720114.0335
MEM 78.660156 1683720114.1358
MEM 78.660156 1683720114.2401
MEM 78.660156 1683720114.3404
MEM 78.660156 1683720114.4457
MEM 78.660156 1683720114.5476
MEM 78.660156 1683720114.6492
MEM 78.660156 1683720114.7544
MEM 78.660156 1683720114.8596
MEM 78.660156 1683720114.9630
MEM 78.660156 1683720115.0671
MEM 78.660156 1683720115.1703
MEM 78.660156 1683720115.2755
MEM 78.660156 1683720115.3807
MEM 78.660156 1683720115.4820
MEM 78.660156 1683720115.5860
MEM 78.792969 1683720115.6912
MEM 77.792969 1683720115.7964
MEM 77.792969 1683720115.8968
MEM 77.792969 1683720116.0020
MEM 77.792969 1683720116.1072
MEM 77.792969 1683720116.2124
MEM 77.804688 1683720116.3176
MEM 77.804688 1683720116.4228
MEM 77.804688 1683720116.5280
MEM 77.804688 1683720116.6332
MEM 77.804688 1683720116.7384
MEM 77.804688 1683720116.8403
MEM 77.804688 1683720116.9425
MEM 77.804688 1683720117.0436
MEM 77.804688 1683720117.1488
MEM 77.804688 1683720117.2501
MEM 77.804688 1683720117.3522
MEM 77.804688 1683720117.4564
MEM 77.804688 1683720117.5586
MEM 77.804688 1683720117.6593
MEM 77.804688 1683720117.7615
MEM 77.804688 1683720117.8631
MEM 77.804688 1683720117.9660
MEM 78.136719 1683720118.0684
MEM 78.617188 1683720118.1689
MEM 78.660156 1683720118.2699
MEM 78.660156 1683720118.3728
MEM 78.660156 1683720118.4744
MEM 78.660156 1683720118.5749
MEM 78.660156 1683720118.6788
MEM 78.660156 1683720118.7795
MEM 78.660156 1683720118.8805
MEM 78.660156 1683720118.9821
MEM 78.734375 1683720119.0834
MEM 78.976562 1683720119.1858
MEM 78.976562 1683720119.2890
MEM 78.976562 1683720119.3901
MEM 78.976562 1683720119.4938
MEM 78.976562 1683720119.5986
MEM 78.976562 1683720119.7020
MEM 78.988281 1683720119.8028
MEM 78.988281 1683720119.9041
MEM 78.988281 1683720120.0075
MEM 78.988281 1683720120.1122
MEM 78.988281 1683720120.2156
MEM 78.988281 1683720120.3173
MEM 78.988281 1683720120.4225
MEM 78.988281 1683720120.5236
MEM 79.250000 1683720120.6267
MEM 79.660156 1683720120.7282
MEM 79.660156 1683720120.8306
MEM 79.660156 1683720120.9343
MEM 79.660156 1683720121.0387
MEM 79.660156 1683720121.1399
MEM 79.660156 1683720121.2403
MEM 79.660156 1683720121.3455
MEM 79.660156 1683720121.4498
MEM 79.660156 1683720121.5548
MEM 79.660156 1683720121.6594
MEM 79.660156 1683720121.7645
MEM 79.660156 1683720121.8697
MEM 79.660156 1683720121.9749
MEM 79.660156 1683720122.0802
MEM 79.660156 1683720122.1814
MEM 79.660156 1683720122.2866
MEM 79.660156 1683720122.3870
MEM 79.660156 1683720122.4903
MEM 79.660156 1683720122.5908
MEM 79.660156 1683720122.6950
MEM 79.660156 1683720122.7957
MEM 79.660156 1683720122.8969
MEM 79.660156 1683720122.9976
MEM 79.660156 1683720123.0983
MEM 79.660156 1683720123.1996
MEM 79.660156 1683720123.3048
MEM 79.660156 1683720123.4073
MEM 79.660156 1683720123.5076
MEM 79.660156 1683720123.6117
MEM 79.660156 1683720123.7155
MEM 79.660156 1683720123.8198
MEM 79.660156 1683720123.9218
MEM 79.660156 1683720124.0224
MEM 79.660156 1683720124.1248
MEM 79.660156 1683720124.2284
MEM 79.660156 1683720124.3316
MEM 79.660156 1683720124.4342
MEM 79.660156 1683720124.5352
MEM 79.660156 1683720124.6379
MEM 79.660156 1683720124.7388
MEM 79.660156 1683720124.8404
MEM 79.660156 1683720124.9418
MEM 79.660156 1683720125.0468
MEM 79.660156 1683720125.1480
MEM 79.660156 1683720125.2490
MEM 79.660156 1683720125.3493
MEM 79.660156 1683720125.4495
MEM 79.660156 1683720125.5499
MEM 79.660156 1683720125.6513
MEM 79.660156 1683720125.7565
MEM 79.660156 1683720125.8568
MEM 79.660156 1683720125.9571
MEM 79.660156 1683720126.0591
MEM 79.660156 1683720126.1614
MEM 79.660156 1683720126.2630
MEM 79.660156 1683720126.3682
MEM 79.660156 1683720126.4690
MEM 79.660156 1683720126.5738
MEM 79.660156 1683720126.6774
MEM 79.660156 1683720126.7816
MEM 79.660156 1683720126.8834
MEM 79.660156 1683720126.9871
MEM 79.660156 1683720127.0904
MEM 79.660156 1683720127.1915
MEM 79.660156 1683720127.2921
MEM 79.660156 1683720127.3941
MEM 79.660156 1683720127.4983
MEM 79.660156 1683720127.6035
MEM 79.660156 1683720127.7038
MEM 79.660156 1683720127.8066
MEM 79.660156 1683720127.9118
MEM 79.660156 1683720128.0133
MEM 79.660156 1683720128.1185
MEM 79.660156 1683720128.2192
MEM 79.660156 1683720128.3195
MEM 79.660156 1683720128.4243
