CMDLINE python bst.py
MEM 80.863281 1683663001.1817
MEM 80.863281 1683663001.2861
MEM 80.863281 1683663001.3868
MEM 80.863281 1683663001.4876
MEM 80.863281 1683663001.5926
MEM 80.863281 1683663001.6929
MEM 80.863281 1683663001.7964
MEM 80.863281 1683663001.9015
MEM 80.863281 1683663002.0052
MEM 81.226562 1683663002.1075
MEM 81.640625 1683663002.2103
MEM 80.683594 1683663002.3155
MEM 80.683594 1683663002.4194
MEM 80.691406 1683663002.5204
MEM 80.691406 1683663002.6209
MEM 80.691406 1683663002.7261
MEM 80.843750 1683663002.8312
MEM 80.863281 1683663002.9364
MEM 80.863281 1683663003.0375
MEM 80.863281 1683663003.1427
MEM 80.863281 1683663003.2478
MEM 80.863281 1683663003.3509
MEM 80.863281 1683663003.4516
MEM 80.863281 1683663003.5519
MEM 80.863281 1683663003.6528
MEM 80.863281 1683663003.7545
MEM 80.863281 1683663003.8574
MEM 80.863281 1683663003.9625
MEM 80.863281 1683663004.0633
MEM 80.863281 1683663004.1664
MEM 80.863281 1683663004.2690
MEM 80.863281 1683663004.3694
MEM 80.875000 1683663004.4746
MEM 81.296875 1683663004.5797
MEM 81.718750 1683663004.6849
MEM 80.839844 1683663004.7901
MEM 80.839844 1683663004.8945
MEM 80.847656 1683663004.9980
MEM 80.847656 1683663005.1028
MEM 80.847656 1683663005.2041
MEM 80.847656 1683663005.3056
MEM 80.863281 1683663005.4107
MEM 80.863281 1683663005.5134
MEM 80.863281 1683663005.6186
MEM 80.863281 1683663005.7225
MEM 80.863281 1683663005.8229
MEM 80.863281 1683663005.9267
MEM 80.863281 1683663006.0319
MEM 80.863281 1683663006.1361
MEM 80.863281 1683663006.2412
MEM 80.863281 1683663006.3430
MEM 80.863281 1683663006.4440
MEM 80.863281 1683663006.5457
MEM 80.863281 1683663006.6509
MEM 80.863281 1683663006.7522
MEM 80.863281 1683663006.8527
MEM 80.863281 1683663006.9569
MEM 81.171875 1683663007.0595
MEM 81.578125 1683663007.1597
MEM 81.968750 1683663007.2617
MEM 80.996094 1683663007.3632
MEM 80.996094 1683663007.4684
MEM 81.003906 1683663007.5691
MEM 81.003906 1683663007.6695
MEM 81.332031 1683663007.7709
MEM 81.789062 1683663007.8728
MEM 81.847656 1683663007.9780
MEM 81.847656 1683663008.0794
MEM 81.847656 1683663008.1826
MEM 81.847656 1683663008.2875
MEM 81.847656 1683663008.3928
MEM 81.847656 1683663008.4979
MEM 81.847656 1683663008.6026
MEM 81.847656 1683663008.7046
MEM 81.847656 1683663008.8098
MEM 81.847656 1683663008.9150
MEM 81.847656 1683663009.0200
MEM 81.847656 1683663009.1214
MEM 81.847656 1683663009.2252
MEM 81.847656 1683663009.3304
MEM 81.847656 1683663009.4356
MEM 81.847656 1683663009.5382
MEM 81.847656 1683663009.6430
MEM 81.847656 1683663009.7433
MEM 81.941406 1683663009.8471
MEM 81.148438 1683663009.9474
MEM 81.148438 1683663010.0496
MEM 81.148438 1683663010.1527
MEM 81.160156 1683663010.2542
MEM 81.160156 1683663010.3587
MEM 81.625000 1683663010.4638
MEM 81.847656 1683663010.5655
MEM 81.847656 1683663010.6694
MEM 81.847656 1683663010.7699
MEM 81.847656 1683663010.8706
MEM 81.847656 1683663010.9757
MEM 81.847656 1683663011.0799
MEM 81.847656 1683663011.1827
MEM 81.847656 1683663011.2866
MEM 81.847656 1683663011.3918
MEM 81.847656 1683663011.4921
MEM 81.847656 1683663011.5953
MEM 81.847656 1683663011.6996
MEM 81.847656 1683663011.8033
MEM 81.847656 1683663011.9084
MEM 81.847656 1683663012.0115
MEM 81.847656 1683663012.1143
MEM 81.847656 1683663012.2181
MEM 81.847656 1683663012.3199
MEM 81.984375 1683663012.4228
MEM 80.304688 1683663012.5255
MEM 80.304688 1683663012.6307
MEM 80.316406 1683663012.7355
MEM 80.316406 1683663012.8375
MEM 80.316406 1683663012.9427
MEM 80.558594 1683663013.0478
MEM 80.863281 1683663013.1490
MEM 80.863281 1683663013.2508
MEM 80.863281 1683663013.3542
MEM 80.863281 1683663013.4559
MEM 80.863281 1683663013.5611
MEM 80.863281 1683663013.6663
MEM 80.863281 1683663013.7668
MEM 80.863281 1683663013.8709
MEM 80.863281 1683663013.9760
MEM 80.863281 1683663014.0812
MEM 80.863281 1683663014.1861
MEM 80.863281 1683663014.2912
MEM 80.863281 1683663014.3963
MEM 80.863281 1683663014.4994
MEM 80.863281 1683663014.5998
MEM 80.863281 1683663014.7039
MEM 80.964844 1683663014.8077
MEM 81.347656 1683663014.9110
MEM 81.757812 1683663015.0123
MEM 82.167969 1683663015.1138
MEM 81.445312 1683663015.2142
MEM 81.445312 1683663015.3170
MEM 81.445312 1683663015.4208
MEM 81.457031 1683663015.5246
MEM 81.457031 1683663015.6298
MEM 81.527344 1683663015.7327
MEM 81.847656 1683663015.8361
MEM 81.847656 1683663015.9375
MEM 81.847656 1683663016.0414
MEM 81.847656 1683663016.1429
MEM 81.847656 1683663016.2481
MEM 81.847656 1683663016.3516
MEM 81.847656 1683663016.4542
MEM 81.847656 1683663016.5594
MEM 81.847656 1683663016.6641
MEM 81.847656 1683663016.7654
MEM 81.847656 1683663016.8694
MEM 81.847656 1683663016.9705
MEM 81.847656 1683663017.0729
MEM 81.847656 1683663017.1762
MEM 81.847656 1683663017.2782
MEM 81.847656 1683663017.3833
MEM 81.847656 1683663017.4875
MEM 81.847656 1683663017.5927
MEM 81.882812 1683663017.6950
MEM 82.292969 1683663017.7981
MEM 80.613281 1683663017.9016
MEM 80.613281 1683663018.0039
MEM 80.613281 1683663018.1090
MEM 80.613281 1683663018.2103
MEM 80.613281 1683663018.3154
MEM 80.613281 1683663018.4176
MEM 80.863281 1683663018.5225
MEM 80.863281 1683663018.6239
MEM 80.863281 1683663018.7278
MEM 80.863281 1683663018.8329
MEM 80.863281 1683663018.9361
MEM 80.863281 1683663019.0367
MEM 80.863281 1683663019.1372
MEM 80.863281 1683663019.2424
MEM 80.863281 1683663019.3429
MEM 80.863281 1683663019.4432
MEM 80.863281 1683663019.5439
MEM 80.863281 1683663019.6476
MEM 80.863281 1683663019.7501
MEM 80.863281 1683663019.8528
MEM 80.863281 1683663019.9580
MEM 80.863281 1683663020.0631
MEM 80.867188 1683663020.1662
MEM 81.277344 1683663020.2675
MEM 81.687500 1683663020.3693
MEM 82.109375 1683663020.4745
MEM 82.519531 1683663020.5761
MEM 81.753906 1683663020.6763
MEM 81.753906 1683663020.7815
MEM 81.753906 1683663020.8861
MEM 81.753906 1683663020.9885
MEM 81.753906 1683663021.0937
MEM 81.753906 1683663021.1988
MEM 81.847656 1683663021.3027
MEM 81.847656 1683663021.4079
MEM 81.847656 1683663021.5116
MEM 81.847656 1683663021.6139
MEM 81.847656 1683663021.7154
MEM 81.847656 1683663021.8198
MEM 81.847656 1683663021.9250
MEM 81.847656 1683663022.0301
MEM 81.847656 1683663022.1309
MEM 81.847656 1683663022.2361
MEM 81.847656 1683663022.3409
MEM 81.847656 1683663022.4430
MEM 81.847656 1683663022.5442
MEM 81.847656 1683663022.6494
MEM 81.847656 1683663022.7503
MEM 81.847656 1683663022.8555
MEM 81.847656 1683663022.9600
MEM 81.847656 1683663023.0643
MEM 81.941406 1683663023.1648
MEM 82.195312 1683663023.2663
MEM 82.527344 1683663023.3667
MEM 81.906250 1683663023.4718
MEM 81.910156 1683663023.5731
MEM 81.910156 1683663023.6756
MEM 81.910156 1683663023.7797
MEM 81.921875 1683663023.8848
MEM 82.390625 1683663023.9888
MEM 82.832031 1683663024.0908
MEM 82.832031 1683663024.1930
MEM 82.832031 1683663024.2982
MEM 82.832031 1683663024.4027
MEM 82.832031 1683663024.5034
MEM 82.832031 1683663024.6039
MEM 82.832031 1683663024.7049
MEM 82.832031 1683663024.8076
MEM 82.832031 1683663024.9128
MEM 82.832031 1683663025.0162
MEM 82.832031 1683663025.1208
MEM 82.832031 1683663025.2227
MEM 82.832031 1683663025.3279
MEM 82.832031 1683663025.4313
MEM 82.832031 1683663025.5314
MEM 82.832031 1683663025.6337
MEM 82.832031 1683663025.7361
MEM 82.832031 1683663025.8413
MEM 82.832031 1683663025.9418
MEM 82.832031 1683663026.0429
MEM 82.832031 1683663026.1431
MEM 82.988281 1683663026.2483
MEM 82.066406 1683663026.3528
MEM 82.066406 1683663026.4562
MEM 82.066406 1683663026.5569
MEM 82.066406 1683663026.6620
MEM 82.171875 1683663026.7672
MEM 82.632812 1683663026.8695
MEM 82.832031 1683663026.9747
MEM 82.832031 1683663027.0753
MEM 82.832031 1683663027.1805
MEM 82.832031 1683663027.2820
MEM 82.832031 1683663027.3861
MEM 82.832031 1683663027.4912
MEM 82.832031 1683663027.5914
MEM 82.832031 1683663027.6962
MEM 82.832031 1683663027.8014
MEM 82.832031 1683663027.9017
MEM 82.832031 1683663028.0022
MEM 82.832031 1683663028.1028
MEM 82.832031 1683663028.2042
MEM 82.832031 1683663028.3094
MEM 82.832031 1683663028.4146
MEM 82.832031 1683663028.5198
MEM 82.832031 1683663028.6205
MEM 82.832031 1683663028.7257
MEM 82.832031 1683663028.8276
MEM 82.832031 1683663028.9327
MEM 82.832031 1683663029.0378
MEM 83.195312 1683663029.1422
MEM 79.265625 1683663029.2444
MEM 79.265625 1683663029.3470
MEM 79.269531 1683663029.4496
MEM 79.269531 1683663029.5530
MEM 79.437500 1683663029.6541
MEM 79.878906 1683663029.7543
MEM 79.878906 1683663029.8595
MEM 79.878906 1683663029.9646
MEM 79.878906 1683663030.0655
MEM 79.878906 1683663030.1707
MEM 79.878906 1683663030.2725
MEM 79.878906 1683663030.3727
MEM 79.878906 1683663030.4772
MEM 79.878906 1683663030.5775
MEM 79.878906 1683663030.6827
MEM 79.878906 1683663030.7873
MEM 79.878906 1683663030.8925
MEM 79.878906 1683663030.9977
MEM 79.878906 1683663031.1029
MEM 80.117188 1683663031.2080
MEM 80.542969 1683663031.3132
MEM 80.925781 1683663031.4163
MEM 81.347656 1683663031.5215
MEM 81.757812 1683663031.6236
MEM 82.144531 1683663031.7264
MEM 82.343750 1683663031.8267
MEM 82.761719 1683663031.9303
MEM 83.160156 1683663032.0305
MEM 80.406250 1683663032.1357
MEM 80.406250 1683663032.2374
MEM 80.410156 1683663032.3386
MEM 80.410156 1683663032.4425
MEM 80.410156 1683663032.5477
MEM 80.656250 1683663032.6528
MEM 80.863281 1683663032.7531
MEM 80.863281 1683663032.8582
MEM 80.863281 1683663032.9624
MEM 80.863281 1683663033.0630
MEM 80.863281 1683663033.1661
MEM 80.863281 1683663033.2694
MEM 80.863281 1683663033.3725
MEM 80.863281 1683663033.4730
MEM 80.863281 1683663033.5782
MEM 80.863281 1683663033.6834
MEM 80.863281 1683663033.7838
MEM 80.863281 1683663033.8889
MEM 80.863281 1683663033.9941
MEM 80.863281 1683663034.0964
MEM 80.863281 1683663034.2016
MEM 80.863281 1683663034.3028
MEM 81.132812 1683663034.4031
MEM 81.550781 1683663034.5060
MEM 81.960938 1683663034.6063
MEM 82.375000 1683663034.7100
MEM 82.785156 1683663034.8116
MEM 83.210938 1683663034.9168
MEM 79.578125 1683663035.0176
MEM 79.578125 1683663035.1181
MEM 79.578125 1683663035.2186
MEM 79.582031 1683663035.3200
MEM 79.582031 1683663035.4212
MEM 79.582031 1683663035.5263
MEM 79.871094 1683663035.6312
MEM 79.878906 1683663035.7364
MEM 79.878906 1683663035.8372
MEM 79.878906 1683663035.9413
MEM 79.878906 1683663036.0465
MEM 79.878906 1683663036.1513
MEM 79.878906 1683663036.2515
MEM 79.878906 1683663036.3528
MEM 79.878906 1683663036.4531
MEM 79.878906 1683663036.5582
MEM 79.878906 1683663036.6634
MEM 79.878906 1683663036.7685
MEM 79.878906 1683663036.8701
MEM 79.878906 1683663036.9752
MEM 80.019531 1683663037.0803
MEM 80.441406 1683663037.1855
MEM 80.851562 1683663037.2861
MEM 81.257812 1683663037.3870
MEM 81.671875 1683663037.4911
MEM 82.097656 1683663037.5963
MEM 82.519531 1683663037.7014
MEM 82.941406 1683663037.8066
MEM 83.367188 1683663037.9118
MEM 79.714844 1683663038.0170
MEM 79.714844 1683663038.1194
MEM 79.714844 1683663038.2246
MEM 79.722656 1683663038.3288
MEM 79.722656 1683663038.4297
MEM 79.722656 1683663038.5348
MEM 79.878906 1683663038.6362
MEM 79.878906 1683663038.7367
MEM 79.878906 1683663038.8381
MEM 79.878906 1683663038.9430
MEM 79.878906 1683663039.0481
MEM 79.878906 1683663039.1533
MEM 79.878906 1683663039.2584
MEM 79.878906 1683663039.3629
MEM 79.878906 1683663039.4680
MEM 79.878906 1683663039.5732
MEM 79.878906 1683663039.6783
MEM 79.878906 1683663039.7790
MEM 79.878906 1683663039.8839
MEM 79.878906 1683663039.9861
MEM 80.265625 1683663040.0883
MEM 80.644531 1683663040.1903
MEM 80.902344 1683663040.2955
MEM 81.328125 1683663040.4006
MEM 81.746094 1683663040.5043
MEM 82.167969 1683663040.6086
MEM 82.578125 1683663040.7106
MEM 83.000000 1683663040.8158
MEM 83.417969 1683663040.9198
MEM 83.808594 1683663041.0210
MEM 77.902344 1683663041.1227
MEM 77.910156 1683663041.2248
MEM 77.910156 1683663041.3300
MEM 77.910156 1683663041.4351
MEM 77.910156 1683663041.5361
MEM 77.910156 1683663041.6367
MEM 77.910156 1683663041.7373
MEM 77.910156 1683663041.8410
MEM 77.910156 1683663041.9430
MEM 77.910156 1683663042.0481
MEM 77.910156 1683663042.1502
MEM 77.910156 1683663042.2511
MEM 77.910156 1683663042.3527
MEM 77.910156 1683663042.4530
MEM 77.910156 1683663042.5541
MEM 78.328125 1683663042.6593
MEM 78.757812 1683663042.7615
MEM 79.187500 1683663042.8658
MEM 79.609375 1683663042.9695
MEM 80.019531 1683663043.0709
MEM 80.441406 1683663043.1748
MEM 80.867188 1683663043.2800
MEM 81.289062 1683663043.3851
MEM 81.699219 1683663043.4862
MEM 82.109375 1683663043.5876
MEM 82.296875 1683663043.6928
MEM 82.703125 1683663043.7938
MEM 83.125000 1683663043.8989
MEM 83.542969 1683663044.0040
MEM 83.945312 1683663044.1044
MEM 78.058594 1683663044.2066
MEM 78.058594 1683663044.3117
MEM 78.066406 1683663044.4135
MEM 78.066406 1683663044.5186
MEM 78.437500 1683663044.6209
MEM 78.894531 1683663044.7261
MEM 78.894531 1683663044.8265
MEM 78.894531 1683663044.9315
MEM 78.894531 1683663045.0346
MEM 78.894531 1683663045.1365
MEM 78.894531 1683663045.2401
MEM 78.894531 1683663045.3430
MEM 78.894531 1683663045.4431
MEM 78.894531 1683663045.5434
MEM 78.894531 1683663045.6478
MEM 78.894531 1683663045.7500
MEM 78.894531 1683663045.8535
MEM 79.191406 1683663045.9548
MEM 79.597656 1683663046.0551
MEM 80.019531 1683663046.1593
MEM 80.421875 1683663046.2595
MEM 80.847656 1683663046.3634
MEM 81.269531 1683663046.4686
MEM 81.679688 1683663046.5695
MEM 82.089844 1683663046.6707
MEM 82.449219 1683663046.7709
MEM 82.851562 1683663046.8727
MEM 83.261719 1683663046.9778
MEM 83.640625 1683663047.0780
MEM 83.707031 1683663047.1784
MEM 84.097656 1683663047.2786
MEM 79.195312 1683663047.3796
MEM 79.195312 1683663047.4798
MEM 79.195312 1683663047.5802
MEM 79.207031 1683663047.6837
MEM 79.207031 1683663047.7888
MEM 79.359375 1683663047.8894
MEM 79.796875 1683663047.9901
MEM 79.878906 1683663048.0904
MEM 79.878906 1683663048.1909
MEM 79.878906 1683663048.2942
MEM 79.878906 1683663048.3994
MEM 79.878906 1683663048.4999
MEM 79.878906 1683663048.6028
MEM 79.878906 1683663048.7030
MEM 79.878906 1683663048.8051
MEM 79.878906 1683663048.9075
MEM 79.878906 1683663049.0109
MEM 79.878906 1683663049.1112
MEM 79.878906 1683663049.2117
MEM 79.878906 1683663049.3153
MEM 79.878906 1683663049.4200
MEM 80.144531 1683663049.5236
MEM 80.527344 1683663049.6240
MEM 80.925781 1683663049.7246
MEM 81.316406 1683663049.8270
MEM 81.699219 1683663049.9273
MEM 82.089844 1683663050.0276
MEM 82.480469 1683663050.1280
MEM 82.878906 1683663050.2305
MEM 83.269531 1683663050.3308
MEM 83.652344 1683663050.4311
MEM 84.054688 1683663050.5331
MEM 79.351562 1683663050.6358
MEM 79.351562 1683663050.7361
MEM 79.351562 1683663050.8367
MEM 79.363281 1683663050.9376
MEM 79.363281 1683663051.0386
MEM 79.406250 1683663051.1429
MEM 79.843750 1683663051.2436
MEM 79.878906 1683663051.3445
MEM 79.878906 1683663051.4455
MEM 79.878906 1683663051.5470
MEM 79.878906 1683663051.6482
MEM 79.878906 1683663051.7521
MEM 79.878906 1683663051.8528
MEM 79.878906 1683663051.9544
MEM 79.878906 1683663052.0578
MEM 79.878906 1683663052.1616
MEM 79.878906 1683663052.2619
MEM 79.878906 1683663052.3653
MEM 79.878906 1683663052.4663
MEM 79.878906 1683663052.5695
MEM 79.878906 1683663052.6698
MEM 80.136719 1683663052.7700
MEM 80.539062 1683663052.8722
MEM 80.925781 1683663052.9724
MEM 81.343750 1683663053.0777
MEM 81.738281 1683663053.1796
MEM 82.136719 1683663053.2798
MEM 82.535156 1683663053.3825
MEM 82.937500 1683663053.4867
MEM 83.339844 1683663053.5881
MEM 83.722656 1683663053.6891
MEM 84.121094 1683663053.7913
MEM 80.484375 1683663053.8916
MEM 80.492188 1683663053.9919
MEM 80.492188 1683663054.0940
MEM 80.503906 1683663054.1989
MEM 80.503906 1683663054.3029
MEM 80.503906 1683663054.4036
MEM 80.718750 1683663054.5049
MEM 80.863281 1683663054.6051
MEM 80.863281 1683663054.7103
MEM 80.863281 1683663054.8112
MEM 80.863281 1683663054.9114
MEM 80.863281 1683663055.0124
MEM 80.863281 1683663055.1152
MEM 80.863281 1683663055.2157
MEM 80.863281 1683663055.3209
MEM 80.863281 1683663055.4221
MEM 80.863281 1683663055.5229
MEM 80.863281 1683663055.6231
MEM 80.863281 1683663055.7239
MEM 80.863281 1683663055.8277
MEM 80.863281 1683663055.9303
MEM 80.863281 1683663056.0335
MEM 80.863281 1683663056.1339
MEM 80.894531 1683663056.2348
MEM 81.296875 1683663056.3361
MEM 81.707031 1683663056.4385
MEM 82.121094 1683663056.5436
MEM 82.519531 1683663056.6445
MEM 82.917969 1683663056.7447
MEM 83.308594 1683663056.8450
MEM 83.703125 1683663056.9464
MEM 84.097656 1683663057.0466
MEM 84.484375 1683663057.1470
MEM 80.644531 1683663057.2522
MEM 80.644531 1683663057.3560
MEM 80.644531 1683663057.4565
MEM 80.644531 1683663057.5586
MEM 80.644531 1683663057.6617
MEM 80.644531 1683663057.7659
MEM 80.863281 1683663057.8676
MEM 80.863281 1683663057.9681
MEM 80.863281 1683663058.0700
MEM 80.863281 1683663058.1715
MEM 80.863281 1683663058.2721
MEM 80.863281 1683663058.3724
MEM 80.863281 1683663058.4767
MEM 80.863281 1683663058.5778
MEM 80.863281 1683663058.6781
MEM 80.863281 1683663058.7785
MEM 80.863281 1683663058.8815
MEM 80.863281 1683663058.9817
MEM 80.863281 1683663059.0825
MEM 80.863281 1683663059.1832
MEM 80.863281 1683663059.2867
MEM 80.863281 1683663059.3869
MEM 80.863281 1683663059.4872
MEM 81.015625 1683663059.5905
MEM 81.406250 1683663059.6913
MEM 81.804688 1683663059.7939
MEM 82.199219 1683663059.8941
MEM 82.597656 1683663059.9950
MEM 83.003906 1683663060.0997
MEM 83.410156 1683663060.2033
MEM 83.816406 1683663060.3069
MEM 84.226562 1683663060.4112
MEM 84.617188 1683663060.5121
MEM 81.785156 1683663060.6125
MEM 81.785156 1683663060.7177
MEM 81.785156 1683663060.8200
MEM 81.785156 1683663060.9224
MEM 81.785156 1683663061.0230
MEM 81.785156 1683663061.1235
MEM 81.847656 1683663061.2241
MEM 81.847656 1683663061.3265
MEM 81.847656 1683663061.4306
MEM 81.847656 1683663061.5311
MEM 81.847656 1683663061.6322
MEM 81.847656 1683663061.7326
MEM 81.847656 1683663061.8339
MEM 81.847656 1683663061.9354
MEM 81.847656 1683663062.0361
MEM 81.847656 1683663062.1413
MEM 81.847656 1683663062.2429
MEM 81.847656 1683663062.3432
MEM 81.847656 1683663062.4435
MEM 81.847656 1683663062.5445
MEM 81.847656 1683663062.6466
MEM 81.847656 1683663062.7471
MEM 81.847656 1683663062.8522
MEM 81.847656 1683663062.9533
MEM 81.847656 1683663063.0565
MEM 81.847656 1683663063.1576
MEM 82.207031 1683663063.2578
MEM 82.597656 1683663063.3581
MEM 83.007812 1683663063.4624
MEM 83.398438 1683663063.5636
MEM 83.796875 1683663063.6670
MEM 84.179688 1683663063.7678
MEM 84.570312 1683663063.8695
MEM 80.941406 1683663063.9720
MEM 80.941406 1683663064.0750
MEM 80.941406 1683663064.1754
MEM 80.941406 1683663064.2779
MEM 80.941406 1683663064.3796
MEM 81.335938 1683663064.4799
MEM 81.781250 1683663064.5813
MEM 81.847656 1683663064.6862
MEM 81.847656 1683663064.7864
MEM 81.847656 1683663064.8866
MEM 81.847656 1683663064.9894
MEM 81.847656 1683663065.0897
MEM 81.847656 1683663065.1918
MEM 81.847656 1683663065.2922
MEM 81.847656 1683663065.3936
MEM 81.847656 1683663065.4948
MEM 81.847656 1683663065.5995
MEM 81.847656 1683663065.6998
MEM 81.847656 1683663065.8028
MEM 81.847656 1683663065.9080
MEM 81.847656 1683663066.0082
MEM 81.847656 1683663066.1109
MEM 81.847656 1683663066.2113
MEM 81.847656 1683663066.3128
MEM 81.847656 1683663066.4132
MEM 81.847656 1683663066.5137
MEM 82.003906 1683663066.6189
MEM 82.402344 1683663066.7195
MEM 82.796875 1683663066.8209
MEM 83.191406 1683663066.9232
MEM 83.589844 1683663067.0242
MEM 83.980469 1683663067.1246
MEM 84.375000 1683663067.2269
MEM 84.765625 1683663067.3274
MEM 80.109375 1683663067.4326
MEM 80.109375 1683663067.5361
MEM 80.109375 1683663067.6367
MEM 80.113281 1683663067.7420
MEM 80.113281 1683663067.8444
MEM 80.445312 1683663067.9447
MEM 80.863281 1683663068.0476
MEM 80.863281 1683663068.1506
MEM 80.863281 1683663068.2544
MEM 80.863281 1683663068.3555
MEM 80.863281 1683663068.4565
MEM 80.863281 1683663068.5571
MEM 80.863281 1683663068.6579
MEM 80.863281 1683663068.7582
MEM 80.863281 1683663068.8584
MEM 80.863281 1683663068.9586
MEM 80.863281 1683663069.0621
MEM 80.863281 1683663069.1672
MEM 80.863281 1683663069.2691
MEM 80.863281 1683663069.3695
MEM 80.863281 1683663069.4729
MEM 80.863281 1683663069.5732
MEM 80.863281 1683663069.6736
MEM 80.984375 1683663069.7749
MEM 81.367188 1683663069.8778
MEM 81.746094 1683663069.9780
MEM 82.109375 1683663070.0784
MEM 82.207031 1683663070.1789
MEM 82.589844 1683663070.2807
MEM 82.976562 1683663070.3845
MEM 83.347656 1683663070.4862
MEM 83.718750 1683663070.5865
MEM 84.109375 1683663070.6917
MEM 84.472656 1683663070.7919
MEM 84.855469 1683663070.8923
MEM 85.183594 1683663070.9937
MEM 79.281250 1683663071.0940
MEM 79.281250 1683663071.1945
MEM 79.285156 1683663071.2970
MEM 79.285156 1683663071.3998
MEM 79.292969 1683663071.5034
MEM 79.726562 1683663071.6036
MEM 79.878906 1683663071.7038
MEM 79.878906 1683663071.8056
MEM 79.878906 1683663071.9091
MEM 79.878906 1683663072.0096
MEM 79.878906 1683663072.1111
MEM 79.878906 1683663072.2124
MEM 79.878906 1683663072.3176
MEM 79.878906 1683663072.4216
MEM 79.878906 1683663072.5227
MEM 79.878906 1683663072.6229
MEM 79.878906 1683663072.7233
MEM 79.878906 1683663072.8264
MEM 79.878906 1683663072.9316
MEM 79.878906 1683663073.0362
MEM 80.214844 1683663073.1414
MEM 80.621094 1683663073.2430
MEM 81.023438 1683663073.3435
MEM 81.421875 1683663073.4438
MEM 81.824219 1683663073.5448
MEM 82.222656 1683663073.6451
MEM 82.410156 1683663073.7454
MEM 82.773438 1683663073.8461
MEM 83.171875 1683663073.9464
MEM 83.574219 1683663074.0473
MEM 83.992188 1683663074.1525
MEM 84.382812 1683663074.2528
MEM 84.792969 1683663074.3550
MEM 85.195312 1683663074.4575
MEM 79.437500 1683663074.5581
MEM 79.437500 1683663074.6584
MEM 79.441406 1683663074.7615
MEM 79.441406 1683663074.8622
MEM 79.441406 1683663074.9630
MEM 79.617188 1683663075.0682
MEM 79.878906 1683663075.1695
MEM 79.878906 1683663075.2747
MEM 79.878906 1683663075.3778
MEM 79.878906 1683663075.4781
MEM 79.878906 1683663075.5784
MEM 79.878906 1683663075.6796
MEM 79.878906 1683663075.7800
MEM 79.878906 1683663075.8852
MEM 79.878906 1683663075.9887
MEM 79.878906 1683663076.0897
MEM 79.878906 1683663076.1905
MEM 79.878906 1683663076.2907
MEM 79.878906 1683663076.3910
MEM 79.878906 1683663076.4912
MEM 80.050781 1683663076.5916
MEM 80.449219 1683663076.6918
MEM 80.847656 1683663076.7920
MEM 81.261719 1683663076.8972
MEM 81.667969 1683663076.9994
MEM 82.070312 1683663077.1000
MEM 82.464844 1683663077.2045
MEM 82.617188 1683663077.3055
MEM 83.035156 1683663077.4107
MEM 83.433594 1683663077.5118
MEM 83.828125 1683663077.6130
MEM 84.226562 1683663077.7133
MEM 84.640625 1683663077.8185
MEM 85.039062 1683663077.9200
MEM 85.441406 1683663078.0210
MEM 79.589844 1683663078.1228
MEM 79.589844 1683663078.2242
MEM 79.597656 1683663078.3245
MEM 79.597656 1683663078.4249
MEM 79.597656 1683663078.5251
MEM 79.730469 1683663078.6303
MEM 79.878906 1683663078.7340
MEM 79.878906 1683663078.8361
MEM 79.878906 1683663078.9395
MEM 79.878906 1683663079.0446
MEM 79.878906 1683663079.1473
MEM 79.878906 1683663079.2525
MEM 79.878906 1683663079.3528
MEM 79.878906 1683663079.4534
MEM 79.878906 1683663079.5537
MEM 79.878906 1683663079.6563
MEM 79.878906 1683663079.7576
MEM 79.878906 1683663079.8583
MEM 79.878906 1683663079.9635
MEM 79.878906 1683663080.0676
MEM 80.242188 1683663080.1695
MEM 80.660156 1683663080.2747
MEM 81.070312 1683663080.3771
MEM 81.480469 1683663080.4795
MEM 81.875000 1683663080.5801
MEM 82.296875 1683663080.6853
MEM 82.429688 1683663080.7862
MEM 82.832031 1683663080.8867
MEM 83.238281 1683663080.9895
MEM 83.640625 1683663081.0897
MEM 84.039062 1683663081.1909
MEM 84.433594 1683663081.2911
MEM 84.832031 1683663081.3913
MEM 85.230469 1683663081.4916
MEM 85.625000 1683663081.5918
MEM 79.746094 1683663081.6970
MEM 79.746094 1683663081.8001
MEM 79.753906 1683663081.9021
MEM 79.753906 1683663082.0073
MEM 79.753906 1683663082.1114
MEM 79.804688 1683663082.2117
MEM 79.878906 1683663082.3121
MEM 79.878906 1683663082.4130
MEM 79.878906 1683663082.5136
MEM 79.878906 1683663082.6188
MEM 79.878906 1683663082.7229
MEM 79.878906 1683663082.8242
MEM 79.878906 1683663082.9244
MEM 79.878906 1683663083.0247
MEM 79.878906 1683663083.1251
MEM 79.878906 1683663083.2264
MEM 79.878906 1683663083.3316
MEM 79.878906 1683663083.4332
MEM 79.878906 1683663083.5361
MEM 79.878906 1683663083.6397
MEM 80.261719 1683663083.7430
MEM 80.664062 1683663083.8445
MEM 81.062500 1683663083.9450
MEM 81.457031 1683663084.0456
MEM 81.863281 1683663084.1462
MEM 82.089844 1683663084.2467
MEM 82.433594 1683663084.3519
MEM 82.832031 1683663084.4533
MEM 83.250000 1683663084.5575
MEM 83.644531 1683663084.6577
MEM 84.039062 1683663084.7583
MEM 84.453125 1683663084.8635
MEM 84.871094 1683663084.9687
MEM 85.265625 1683663085.0695
MEM 85.683594 1683663085.1747
MEM 79.902344 1683663085.2792
MEM 79.902344 1683663085.3795
